gender,SeniorCitizen,Partner,Dependents,tenure (months true),PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyContract,1yContract,2yContract,PaperlessBilling,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,MonthlyCharges,TotalCharges,Churn
1,0,0,0,72,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,101.3,7261.25,0
0,0,0,0,24,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,84.85,2048.8,0
1,0,0,0,42,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,60.15,2421.6,0
0,0,0,0,8,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,70.7,553.4,0
1,0,1,1,45,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20,886.4,0
1,0,1,1,69,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,93.3,6398.05,0
1,0,1,1,67,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,105.65,6717.9,0
0,0,1,1,70,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,79.25,5731.85,0
0,0,1,1,13,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,61.8,750.1,0
0,0,1,0,38,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.4,743.5,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.85,8477.7,0
0,1,0,0,71,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,105.75,7382.85,0
0,0,0,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,60.95,134.6,0
0,0,1,1,41,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,60.3,2511.3,0
0,0,1,0,71,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,90.55,6404,0
1,1,0,0,28,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,64.45,1867.6,0
1,0,0,0,69,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,110.5,7455.45,0
1,0,1,0,69,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,85.4,5869.4,0
0,0,0,0,51,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,81,4085.75,0
0,0,0,0,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,86.65,6224.8,0
0,0,1,1,51,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,76.4,3966.3,0
1,0,1,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.55,608.5,0
0,1,1,0,65,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,103.15,6792.45,0
0,0,0,1,39,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.35,779.2,0
0,0,1,0,69,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,99.5,6841.45,0
1,0,0,0,46,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.95,2168.9,0
0,0,0,0,34,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26.1,980.35,0
0,0,1,1,46,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.2,845.6,0
0,0,1,1,12,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25.4,313,0
1,0,1,1,54,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,69.95,3871.85,0
0,0,0,0,68,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24.15,1498.85,0
0,0,1,0,51,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,106.8,5498.8,0
1,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.05,369.1,0
1,0,1,1,72,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,83.7,6096.9,0
0,0,1,1,69,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.45,1718.2,0
0,1,1,0,56,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,85.65,4824.45,0
1,0,0,0,36,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,85.85,3003.55,0
0,0,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.55,161.15,0
1,1,0,0,64,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,108.95,7111.3,0
0,0,1,0,72,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,79.35,5753.25,0
1,1,1,0,70,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,104.45,7349.35,0
1,0,1,0,69,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,105.35,7240.65,0
0,0,1,1,30,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,54.45,1588.7,0
1,0,1,1,64,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.8,1336.65,0
0,1,1,0,72,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,74.4,5360.75,0
0,1,1,0,72,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,93.05,6735.05,0
0,0,0,0,70,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,114.95,7711.25,0
0,1,1,0,52,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,104.45,5481.25,0
1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.6,827.3,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,85.95,6151.9,0
0,0,1,1,34,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,97.7,3410,0
0,0,1,1,71,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,104.65,7288.4,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,93.25,6688.95,0
0,0,1,1,35,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,73.45,2661.1,0
1,0,1,1,71,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,100.5,7030.65,0
1,1,0,0,65,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,95.45,6223.3,0
1,1,1,0,35,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,102.05,3452.55,0
1,0,1,1,57,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,65.2,3687.85,0
0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.95,1322.85,0
1,0,1,0,68,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,114.9,7843.55,0
1,0,0,0,30,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,106.4,3211.9,0
1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.05,85.5,0
0,0,1,1,72,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,90.45,6565.85,0
1,0,0,0,49,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,67.4,3306.85,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.7,168.9,0
0,0,1,1,67,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,54.2,3838.2,0
0,0,1,0,33,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,72.75,2447.45,0
0,1,0,0,18,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,93.9,1743.9,0
0,0,1,0,69,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,112.55,7806.5,0
1,1,1,0,71,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,109.7,7904.25,0
0,0,1,1,60,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,103.75,5969.95,0
1,0,0,1,9,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,93,870.25,0
1,0,1,0,71,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,84.8,6046.1,0
1,0,1,0,25,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.2,507.9,0
0,0,0,0,27,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,100.5,2673.45,0
1,1,0,0,27,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,86.45,2401.05,0
1,0,0,0,11,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,53.8,651.55,0
0,0,1,1,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.9,329.75,0
0,0,1,1,11,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,59.65,683.25,0
1,0,1,1,72,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,110.45,8058.85,0
1,0,0,0,70,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.7,1341.5,0
0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,70.45,70.45,0
0,0,1,0,8,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,85.65,659.45,0
0,1,1,0,61,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,1501.75,0
0,0,0,0,24,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,60.45,1440.75,0
0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.6,926,0
1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.1,682.1,0
1,1,1,0,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.3,1778.7,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25.25,1841.2,0
0,1,1,0,29,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,90.1,2656.7,0
1,0,1,0,23,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,68.75,1689.45,0
1,0,0,0,64,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,115.1,7334.05,0
0,0,0,0,24,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,99.65,2404.85,0
1,1,0,0,41,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,101.1,4016.2,0
1,1,1,0,70,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,92.2,6474.45,0
0,0,0,0,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,113.4,8164.1,0
1,0,1,1,62,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,70.75,4263.45,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.45,227.45,0
1,0,1,1,13,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25,332.5,0
1,0,1,1,65,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,91.55,5963.95,0
1,0,1,0,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,1753,0
1,0,0,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.25,617.65,0
1,0,1,1,53,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,108.25,5935.1,0
1,1,0,0,57,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,69.85,4003,0
1,1,1,0,25,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,88.4,2191.15,0
1,0,1,1,62,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.3,1296.15,0
1,0,1,0,65,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,107.65,7082.85,0
1,0,1,0,71,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,80.45,5662.25,0
1,0,1,1,72,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,98.65,7129.45,0
1,0,0,0,29,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,100.55,2878.75,0
1,0,0,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,91.35,6697.2,0
1,0,1,0,65,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,100.15,6643.5,0
0,0,0,0,22,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,94.95,2142.8,0
0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.1,562.6,0
0,0,1,1,71,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,85.45,6029.9,0
0,0,0,0,69,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,105.2,7386.05,0
1,0,1,0,72,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,100.65,7334.05,0
0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.3,1414.8,0
1,0,1,0,71,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,87.95,6365.35,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.65,1887,0
1,0,0,0,54,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,95.1,5064.85,0
0,0,0,0,41,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25.25,996.45,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,92.65,6733,0
0,0,1,1,62,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.95,1244.8,0
0,0,0,0,49,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,106.65,5168.1,0
0,1,0,0,52,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,72.95,3829.75,0
1,0,1,1,43,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,75.2,3254.35,0
1,0,1,0,61,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,101.15,6383.9,0
0,0,0,0,66,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,68.75,4447.55,0
0,0,1,1,34,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,77.2,2753.8,0
1,0,1,1,69,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,84.45,5848.6,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.65,19.65,0
0,0,0,0,25,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,99.3,2513.5,0
1,0,0,1,46,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,84.8,3958.85,0
0,0,1,1,38,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,85.4,3297,0
0,0,0,0,57,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,74.35,4317.35,0
1,0,1,0,55,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,89.8,4959.6,0
0,0,0,1,55,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.1,1001.5,0
1,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.65,779.25,0
1,0,1,0,60,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,59.85,3483.45,0
1,1,1,1,65,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,103.9,6767.1,0
0,0,0,0,53,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24.05,1301.9,0
0,0,1,0,39,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.45,790,0
1,0,0,0,66,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,61.15,4017.45,0
1,0,1,1,41,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.3,772.4,0
1,0,1,0,26,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,79.3,2015.8,0
0,0,1,0,66,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,85.9,5595.3,0
1,0,0,0,60,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,79.2,4765,0
0,0,1,1,17,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,70.35,1201.65,0
1,0,1,1,47,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,63.8,3007.25,0
0,0,0,0,4,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,63.75,226.2,0
1,0,1,1,66,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,109.25,7082.5,0
0,0,1,0,22,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,87,1850.65,0
0,0,0,0,12,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,79.95,1043.4,0
1,1,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,90.15,6716.45,0
1,0,0,0,60,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,104.95,6236.75,0
1,0,1,0,37,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.85,717.5,0
0,0,0,0,43,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,26.45,1110.05,0
0,0,0,0,32,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,64.85,2010.95,0
0,0,1,1,68,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.95,1303.25,0
0,0,1,1,68,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,95.1,6683.4,0
1,1,0,1,33,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,105.35,3465.05,0
0,0,1,1,68,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24,1664.3,0
1,0,1,1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.4,198.1,0
0,0,1,0,71,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,86.1,6045.9,0
0,0,1,0,53,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,97.75,5043.2,0
0,0,0,0,67,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.5,1430.95,0
1,0,1,0,68,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,110.8,7553.6,0
1,0,1,0,61,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,103.3,6518.35,0
1,0,1,1,71,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,89.9,6342.7,0
0,0,1,1,65,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,104.1,6700.05,0
1,0,0,1,67,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,106.6,7244.7,0
0,0,1,0,71,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,105.7,7472.15,0
0,0,0,0,17,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,95.65,1640,0
1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.5,79.05,0
1,0,0,0,58,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,79.8,4526.85,0
0,0,0,0,26,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,49.15,1237.3,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,113.65,8182.75,0
0,0,0,0,56,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,25.95,1444.05,0
0,0,1,0,72,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,100.55,7325.1,0
0,0,0,0,5,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,75.15,392.65,0
0,1,1,1,68,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.5,1193.55,0
0,0,1,1,68,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,82.85,5776.45,0
0,0,1,0,70,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,95,6602.9,0
0,0,1,0,24,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,74.4,1712.9,0
1,1,1,0,72,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,78.45,5682.25,0
1,0,1,1,36,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.2,702.9,0
1,0,1,1,41,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,109.1,4454.25,0
1,0,0,0,26,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,95.85,2475.35,0
0,0,1,0,14,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,48.8,664.4,0
0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.15,1035.5,0
0,0,1,0,40,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,106,4178.65,0
1,0,0,0,68,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.5,1821.8,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,88.05,6520.8,0
0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,20.4,854.9,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,117.6,8308.9,0
0,1,0,0,51,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,79.6,3974.7,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,44.9,111.05,0
1,0,0,0,72,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,111.6,8012.75,0
0,0,1,1,61,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,84.9,5264.5,0
1,0,1,1,52,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,85.8,4433.3,0
1,0,1,1,72,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.1,1460.85,0
1,0,1,1,65,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,79.4,5071.9,0
0,0,1,0,60,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,102.5,6157.6,0
1,0,0,1,41,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,88.5,3645.05,0
1,0,1,1,72,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,80.2,5714.2,0
0,1,1,0,66,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,107.35,7051.95,0
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.35,212.3,0
1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.1,318.6,0
0,1,0,0,57,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,104.9,5913.95,0
1,0,1,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.9,1389.35,0
1,0,0,0,41,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,79.85,3320.75,0
0,0,1,0,62,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,107.6,6912.7,0
0,0,0,0,62,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,90.7,5586.45,0
0,0,0,0,18,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,84.3,1537.9,0
1,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,19.55,1080.55,0
1,0,1,1,64,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,86.8,5327.25,0
1,1,1,0,67,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,20.05,1263.05,0
1,0,1,1,8,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,56.3,401.5,0
1,0,0,0,26,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,69.5,1800.05,0
1,0,1,0,72,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,97,7104.2,0
1,0,1,1,28,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,70.4,1992.2,0
1,0,1,1,53,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.55,1007.9,0
0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.5,516.3,0
0,1,1,0,65,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,70.95,4555.2,0
1,0,1,0,31,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,83.85,2674.15,0
0,0,0,0,19,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,45,865.85,0
0,0,0,0,47,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,94.8,4535.85,0
1,0,1,1,52,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.1,1078.75,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,46.6,87.9,0
0,0,0,0,25,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,74.3,1952.25,0
0,0,1,1,68,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.95,1377.7,0
1,0,0,0,70,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,113.65,7939.25,0
0,1,0,0,51,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25,1260.7,0
0,0,1,1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.95,267.35,0
1,0,1,1,72,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,108.65,7726.35,0
0,0,1,0,72,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,105.6,7581.5,0
0,0,1,1,61,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,68.05,4158.25,0
0,0,0,0,68,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,102.1,7149.35,0
0,0,0,0,62,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,23.4,1429.65,0
0,0,1,1,28,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,92.2,2568.15,0
1,0,0,0,21,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,99.15,1956.4,0
1,0,1,1,28,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.55,543.8,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,23.3,1623.15,0
0,0,1,1,31,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,59.7,1825.5,0
1,0,1,0,50,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.85,943.1,0
1,0,0,0,38,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,66.15,2522.4,0
1,0,1,1,72,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,85.3,6129.2,0
0,1,1,0,37,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,72.25,2575.45,0
0,0,0,1,23,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,55.3,1284.2,0
0,1,0,0,72,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,113.8,7845.8,0
1,0,0,0,49,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,74.45,3721.9,0
1,0,1,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.4,641.15,0
